playerId,playerName,shirtNo,position,team,teamId,venue,isFirstEleven,subbedInExpandedMinute,subbedOutExpandedMinute,height,weight,age,totalSaves_57,parriedSafe_57,claimsHigh_20,possession_0,possession_8,possession_10,possession_12,possession_13,possession_15,possession_17,possession_20,possession_23,possession_29,possession_42,possession_44,possession_45,possession_47,possession_51,possession_58,possession_59,possession_66,possession_68,possession_80,possession_83,possession_88,possession_91,possession_92,possession_98,possession_99,possession_100,possession_101,ratings_0,ratings_1,ratings_8,ratings_10,ratings_12,ratings_13,ratings_15,ratings_17,ratings_20,ratings_23,ratings_29,ratings_42,ratings_44,ratings_45,ratings_47,ratings_51,ratings_57,ratings_58,ratings_59,ratings_66,ratings_68,ratings_80,ratings_82,ratings_83,ratings_87,ratings_88,ratings_91,ratings_92,ratings_98,ratings_99,ratings_100,ratings_101,clearances_82,touches_0,touches_8,touches_10,touches_12,touches_13,touches_15,touches_17,touches_20,touches_23,touches_29,touches_42,touches_44,touches_45,touches_47,touches_51,touches_57,touches_58,touches_59,touches_66,touches_68,touches_80,touches_82,touches_83,touches_88,touches_91,touches_92,touches_98,touches_99,touches_100,touches_101,passesTotal_8,passesTotal_10,passesTotal_13,passesTotal_15,passesTotal_29,passesTotal_42,passesTotal_44,passesTotal_45,passesTotal_47,passesTotal_59,passesTotal_66,passesTotal_68,passesTotal_80,passesTotal_83,passesTotal_88,passesTotal_92,passesTotal_100,passesTotal_101,passesTotal_0,passesTotal_17,passesTotal_23,passesTotal_51,passesTotal_98,passesAccurate_8,passesAccurate_10,passesAccurate_13,passesAccurate_15,passesAccurate_29,passesAccurate_42,passesAccurate_44,passesAccurate_45,passesAccurate_47,passesAccurate_59,passesAccurate_66,passesAccurate_68,passesAccurate_80,passesAccurate_83,passesAccurate_88,passesAccurate_92,passesAccurate_100,passesAccurate_101,passSuccess_8,passSuccess_10,passSuccess_13,passSuccess_15,passSuccess_29,passSuccess_42,passSuccess_44,passSuccess_45,passSuccess_47,passSuccess_59,passSuccess_66,passSuccess_68,passSuccess_80,passSuccess_83,passSuccess_88,passSuccess_92,passSuccess_100,passSuccess_101,passSuccess_0,passSuccess_17,passSuccess_23,passSuccess_51,passSuccess_98,tacklesTotal_17,tackleSuccessful_17,tackleSuccess_17,possession_22,possession_32,possession_36,possession_37,possession_41,possession_43,possession_46,possession_52,possession_53,possession_65,possession_78,possession_79,possession_81,possession_84,possession_87,possession_90,possession_93,ratings_6,ratings_16,ratings_22,ratings_32,ratings_36,ratings_37,ratings_41,ratings_43,ratings_46,ratings_52,ratings_53,ratings_65,ratings_67,ratings_73,ratings_78,ratings_79,ratings_81,ratings_84,ratings_90,ratings_93,clearances_67,clearances_73,interceptions_13,interceptions_78,touches_6,touches_16,touches_22,touches_32,touches_35,touches_36,touches_37,touches_39,touches_41,touches_43,touches_46,touches_52,touches_53,touches_65,touches_67,touches_73,touches_78,touches_79,touches_81,touches_84,touches_87,touches_90,touches_93,passesTotal_32,passesTotal_36,passesTotal_37,passesTotal_41,passesTotal_43,passesTotal_46,passesTotal_52,passesTotal_53,passesTotal_65,passesTotal_79,passesTotal_81,passesTotal_84,passesTotal_87,passesTotal_90,passesTotal_91,passesTotal_93,passesTotal_22,passesTotal_58,passesTotal_78,passesAccurate_0,passesAccurate_32,passesAccurate_36,passesAccurate_37,passesAccurate_41,passesAccurate_43,passesAccurate_46,passesAccurate_51,passesAccurate_52,passesAccurate_53,passesAccurate_65,passesAccurate_79,passesAccurate_81,passesAccurate_84,passesAccurate_87,passesAccurate_90,passesAccurate_91,passesAccurate_93,passSuccess_32,passSuccess_36,passSuccess_37,passSuccess_41,passSuccess_43,passSuccess_46,passSuccess_52,passSuccess_53,passSuccess_65,passSuccess_79,passSuccess_81,passSuccess_84,passSuccess_87,passSuccess_90,passSuccess_91,passSuccess_93,passSuccess_22,passSuccess_58,passSuccess_78,throwInsTotal_35,throwInsTotal_39,throwInsTotal_44,throwInsTotal_46,throwInsTotal_78,throwInsAccurate_35,throwInsAccurate_44,throwInsAccurate_46,throwInsAccurate_78,tacklesTotal_6,tackleSuccessful_6,tackleSuccess_6,dribblesAttempted_16,dribblesLost_16,possession_6,possession_9,possession_16,possession_21,possession_30,possession_31,possession_35,possession_48,possession_49,possession_95,ratings_9,ratings_19,ratings_21,ratings_30,ratings_31,ratings_35,ratings_38,ratings_48,ratings_49,ratings_56,ratings_95,ratings_96,clearances_19,clearances_49,clearances_56,clearances_66,touches_9,touches_19,touches_21,touches_30,touches_31,touches_33,touches_48,touches_49,touches_56,touches_95,touches_96,passesTotal_6,passesTotal_9,passesTotal_16,passesTotal_21,passesTotal_30,passesTotal_31,passesTotal_35,passesTotal_48,passesTotal_49,passesTotal_95,passesAccurate_6,passesAccurate_9,passesAccurate_16,passesAccurate_21,passesAccurate_30,passesAccurate_31,passesAccurate_35,passesAccurate_48,passesAccurate_98,passSuccess_6,passSuccess_9,passSuccess_16,passSuccess_21,passSuccess_30,passSuccess_31,passSuccess_35,passSuccess_48,passSuccess_49,passSuccess_95,aerialsTotal_53,aerialsTotal_43,aerialsWon_53,aerialSuccess_43,offensiveAerials_43,offensiveAerials_53,offsidesCaught_38,possession_3,possession_77,possession_89,possession_97,ratings_3,ratings_7,ratings_55,ratings_63,ratings_77,ratings_89,ratings_97,clearances_7,clearances_29,touches_3,touches_7,touches_55,touches_63,touches_77,touches_89,touches_97,passesTotal_20,passesTotal_77,passesTotal_89,passesTotal_3,passesTotal_97,passesAccurate_20,passesAccurate_77,passesAccurate_89,passSuccess_20,passSuccess_77,passSuccess_89,passSuccess_3,passSuccess_97,aerialsTotal_47,offensiveAerials_47,throwInsTotal_100,throwInsAccurate_100,tacklesTotal_58,tacklesTotal_82,tackleSuccessful_58,tackleSuccessful_82,tackleSuccess_58,tackleSuccess_82,possession_2,possession_4,possession_7,possession_27,possession_62,possession_63,possession_69,possession_73,possession_82,ratings_2,ratings_4,ratings_27,ratings_62,ratings_69,ratings_70,ratings_71,clearances_57,interceptions_98,touches_2,touches_4,touches_27,touches_38,touches_62,touches_69,passesTotal_4,passesTotal_7,passesTotal_69,passesTotal_82,passesTotal_2,passesTotal_27,passesTotal_62,passesTotal_63,passesTotal_73,passesTotal_99,passesAccurate_4,passesAccurate_7,passesAccurate_17,passesAccurate_69,passesAccurate_82,passesKey_45,passSuccess_4,passSuccess_7,passSuccess_69,passSuccess_82,passSuccess_2,passSuccess_27,passSuccess_62,passSuccess_63,passSuccess_73,passSuccess_99,throwInsTotal_81,throwInsAccurate_81,foulsCommited_70,tacklesTotal_53,tackleUnsuccesful_53,dribbledPast_53,possession_54,possession_70,ratings_54,ratings_60,ratings_86,shotsTotal_45,shotsOffTarget_45,touches_54,touches_60,touches_70,touches_86,passesTotal_54,passesTotal_70,passesKey_91,passSuccess_54,passSuccess_70,aerialsTotal_10,aerialsTotal_17,aerialsWon_10,aerialSuccess_17,offensiveAerials_10,offensiveAerials_17,cornersAccurate_91,foulsCommited_17,foulsCommited_43,dispossessed_41,possession_60,possession_102,ratings_11,ratings_102,clearances_11,clearances_27,interceptions_51,interceptions_63,touches_11,touches_102,passesTotal_12,passesTotal_60,passesAccurate_2,passesAccurate_12,passesAccurate_23,passesAccurate_58,passesAccurate_60,passesAccurate_97,passSuccess_12,passSuccess_60,foulsCommited_15,foulsCommited_60,tacklesTotal_59,tacklesTotal_86,tacklesTotal_95,tacklesTotal_99,tacklesTotal_2,tacklesTotal_49,tacklesTotal_77,tackleSuccessful_59,tackleSuccessful_86,tackleSuccessful_95,tackleSuccessful_99,tackleSuccessful_2,tackleSuccessful_49,tackleUnsuccesful_77,tackleSuccess_59,tackleSuccess_86,tackleSuccess_95,tackleSuccess_99,tackleSuccess_2,tackleSuccess_49,tackleSuccess_77,dribbledPast_77,dribblesAttempted_46,dribblesLost_46,possession_40,ratings_40,shotsTotal_69,shotsOffTarget_69,interceptions_41,interceptions_65,touches_40,passesTotal_40,passSuccess_40,tacklesTotal_10,tacklesTotal_40,tackleSuccessful_10,tackleUnsuccesful_40,tackleSuccess_10,tackleSuccess_40,dribbledPast_40,dispossessed_10,dispossessed_32,dispossessed_49,possession_28,ratings_28,ratings_34,shotsTotal_46,shotsBlocked_46,clearances_34,interceptions_28,interceptions_62,touches_28,touches_34,passesTotal_28,passesAccurate_40,passSuccess_28,throwInsTotal_47,throwInsTotal_53,throwInsAccurate_53,foulsCommited_2,foulsCommited_23,tacklesTotal_30,tacklesTotal_37,tackleSuccessful_40,tackleSuccessful_30,tackleSuccessful_37,tackleSuccess_30,tackleSuccess_37,ratings_33,shotsTotal_90,shotsTotal_93,shotsBlocked_90,shotsBlocked_93,touches_14,passesAccurate_62,passesKey_69,aerialsTotal_48,aerialsWon_48,offensiveAerials_48,cornersTotal_90,foulsCommited_77,tacklesTotal_33,tacklesTotal_70,tackleSuccessful_33,tackleUnsuccesful_70,tackleSuccess_33,tackleSuccess_70,dribbledPast_70,dribblesWon_62,dribblesAttempted_62,dribbleSuccess_62,dispossessed_84,errors_35,clearances_10,passesKey_46,aerialsTotal_63,aerialsTotal_65,aerialsTotal_67,offensiveAerials_63,offensiveAerials_65,defensiveAerials_67,ratings_76,shotsTotal_91,shotsOffTarget_91,aerialsTotal_100,aerialsTotal_80,aerialsTotal_98,aerialsTotal_101,aerialsWon_100,aerialSuccess_80,aerialSuccess_98,aerialSuccess_101,offensiveAerials_80,offensiveAerials_98,offensiveAerials_100,offensiveAerials_101,tacklesTotal_96,tackleSuccessful_96,tackleSuccess_96,ratings_94,aerialsWon_101,cornersTotal_101,passesAccurate_99,foulsCommited_67,foulsCommited_79,dribblesWon_83,dribblesWon_93,dribblesAttempted_83,dribblesAttempted_93,dribbleSuccess_83,dribbleSuccess_93,dispossessed_83,possession_96,passesTotal_96,passesAccurate_78,passesKey_90,passSuccess_96,tacklesTotal_97,tackleSuccessful_97,tackleUnsuccesful_97,tackleSuccess_97,dribbledPast_97,passesTotal_102,passSuccess_102,foulsCommited_102,possession_39,possession_55,possession_61,possession_86,ratings_39,ratings_61,touches_61,passesTotal_55,passesTotal_61,passesTotal_86,passesTotal_39,passesAccurate_28,passesAccurate_55,passesAccurate_61,passesAccurate_70,passesAccurate_73,passesAccurate_86,passesAccurate_96,passSuccess_55,passSuccess_61,passSuccess_86,passSuccess_39,possession_5,possession_11,possession_14,possession_18,possession_19,possession_33,possession_34,possession_57,possession_67,possession_71,possession_72,possession_85,ratings_5,ratings_14,ratings_18,ratings_72,ratings_85,shotsTotal_37,shotsTotal_67,shotsOffTarget_37,shotsOffTarget_67,clearances_99,interceptions_40,touches_5,touches_18,touches_71,touches_72,touches_85,passesTotal_5,passesTotal_11,passesTotal_14,passesTotal_18,passesTotal_33,passesTotal_34,passesTotal_71,passesTotal_72,passesTotal_85,passesAccurate_3,passesAccurate_5,passesAccurate_11,passesAccurate_14,passesAccurate_18,passesAccurate_27,passesAccurate_33,passesAccurate_34,passesAccurate_63,passesAccurate_71,passesAccurate_72,passesAccurate_85,passesKey_57,passSuccess_5,passSuccess_11,passSuccess_14,passSuccess_18,passSuccess_33,passSuccess_34,passSuccess_71,passSuccess_72,passSuccess_85,cornersTotal_19,cornersAccurate_57,throwInsTotal_3,throwInsTotal_33,throwInsTotal_51,throwInsTotal_58,throwInsTotal_65,throwInsTotal_77,throwInsTotal_86,throwInsTotal_96,throwInsTotal_99,throwInsAccurate_3,throwInsAccurate_33,throwInsAccurate_51,throwInsAccurate_58,throwInsAccurate_65,throwInsAccurate_77,throwInsAccurate_86,throwInsAccurate_96,throwInsAccurate_99,throwInAccuracy_19,tacklesTotal_62,tackleUnsuccesful_62,dribbledPast_62,dribblesWon_70,dribblesAttempted_70,dribblesAttempted_17,dribblesAttempted_86,dribblesLost_17,dribblesLost_86,dribbleSuccess_70,dribbleSuccess_17,dribbleSuccess_86,dispossessed_96,clearances_2,clearances_46,clearances_47,clearances_53,passesTotal_67,passesAccurate_49,passSuccess_67,aerialsWon_47,aerialsWon_67,aerialsWon_80,aerialsWon_98,aerialSuccess_100,offensiveAerials_67,defensiveAerials_47,defensiveAerials_80,defensiveAerials_98,defensiveAerials_100,defensiveAerials_101,foulsCommited_22,errors_69,possession_50,ratings_50,clearances_6,clearances_101,touches_50,passesTotal_50,passesAccurate_50,passesAccurate_95,passSuccess_50,aerialsWon_63,aerialsWon_65,defensiveAerials_63,defensiveAerials_65,clearances_23,passesAccurate_39,aerialsWon_17,aerialSuccess_10,defensiveAerials_10,defensiveAerials_17,throwInsTotal_0,throwInsTotal_6,throwInsTotal_11,throwInsTotal_13,throwInsTotal_16,throwInsTotal_48,throwInsAccurate_0,throwInsAccurate_6,throwInsAccurate_11,throwInsAccurate_13,throwInsAccurate_16,throwInsAccurate_48,foulsCommited_42,tacklesTotal_93,tackleUnsuccesful_93,dribbledPast_93,shotsTotal_29,shotsOffTarget_29,interceptions_91,interceptions_93,passesAccurate_67,passesKey_67,defensiveAerials_48,foulsCommited_31,foulsCommited_37,tacklesTotal_32,tacklesTotal_46,tacklesTotal_83,tackleSuccessful_32,tackleSuccessful_46,tackleSuccessful_83,tackleSuccess_32,tackleSuccess_46,tackleSuccess_83,dribblesAttempted_95,dribblesLost_95,possession_1,shotsTotal_20,shotsBlocked_20,interceptions_17,touches_1,passesTotal_1,passesAccurate_1,passSuccess_1,defensiveAerials_53,throwInsTotal_34,throwInsAccurate_34,foulsCommited_41,tacklesTotal_84,tackleSuccessful_84,tackleSuccess_84,tackleSuccess_62,possession_56,shotsTotal_63,shotsBlocked_63,passesTotal_56,passesAccurate_54,passesAccurate_56,passesKey_1,passesKey_29,passesKey_37,passSuccess_56,cornersTotal_56,cornersAccurate_56,throwInAccuracy_56,foulsCommited_82,dribblesWon_40,dribblesWon_53,dribblesWon_77,dribblesAttempted_40,dribblesAttempted_53,dribblesAttempted_77,dribblesAttempted_33,dribblesLost_33,dribblesLost_40,dribbleSuccess_40,dribbleSuccess_53,dribbleSuccess_77,dribbleSuccess_33,dispossessed_2,dispossessed_37,dispossessed_59,dispossessed_82,passesKey_9,passesKey_63,cornersTotal_10,cornersAccurate_11,throwInAccuracy_10,dribblesAttempted_10,dribblesAttempted_30,dribblesAttempted_49,dribblesLost_10,dribblesLost_30,dribblesLost_49,shotsTotal_35,shotsTotal_57,shotsOnTarget_57,shotsOffTarget_35,passesKey_55,tacklesTotal_16,tackleSuccessful_16,tackleUnsuccesful_83,tackleSuccess_16,dribbledPast_83,dribblesAttempted_6,dribblesAttempted_15,dribblesLost_6,dribblesLost_15,shotsTotal_1,shotsTotal_55,shotsOnTarget_1,shotsBlocked_55,clearances_43,passesKey_35,aerialsWon_43,defensiveAerials_43,cornersTotal_55,tacklesTotal_41,tackleSuccessful_41,tackleSuccess_41,dribblesAttempted_58,dribblesLost_58,shotsTotal_96,shotsTotal_98,shotsOffTarget_98,shotsBlocked_96,passesKey_100,throwInsTotal_95,throwInsAccurate_95,passesKey_95,passesKey_98,clearances_102,foulsCommited_91,shotsTotal_100,shotsOffTarget_100,foulsCommited_89,dribblesWon_97,dribblesAttempted_97,dribblesAttempted_96,dribblesAttempted_99,dribblesLost_96,dribblesLost_97,dribblesLost_99,dribbleSuccess_97,dribbleSuccess_96,dribbleSuccess_99
318896,Angus Gunn,1,GK,Scotland,424,home,True,,,196,77,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.98,5.72,5.73,5.74,5.75,5.75,5.75,6.14,6.25,6.24,6.24,6.24,6.24,6.24,6.25,6.24,6.6,6.61,6.61,6.61,6.62,6.62,6.67,6.68,6.69,6.69,6.7,6.71,6.7,6.71,6.71,6.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396975,Nathan Patterson,22,DR,Scotland,424,home,True,,94.0,183,72,24,,,,1.0,,,,,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,6.01,5.84,,,,6.02,6.03,6.01,,,,,,6.1,6.1,6.1,,6.09,6.09,6.09,,,,,6.28,,6.29,6.29,,,,,,1.0,,,,1.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,3.0,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,3.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,100.0,,,,,100.0,100.0,100.0,,,,,100.0,,,100.0,0.0,,100.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.92,6.02,6.0,6.0,6.01,6.01,6.01,6.01,6.1,6.1,6.1,6.09,6.14,6.19,6.28,6.28,6.27,6.27,6.29,6.3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86593,Grant Hanley,5,DC,Scotland,424,home,True,,,188,85,34,,,,,,,,2.0,,,,,,2.0,1.0,2.0,,2.0,,2.0,3.0,1.0,1.0,,2.0,,,1.0,,3.0,,6.0,5.8,,,,5.82,,,,,,5.92,5.91,5.91,,5.97,,,6.11,6.17,6.17,6.16,,,6.17,6.18,,,6.25,,6.28,,,,,,,2.0,,,,,,2.0,1.0,2.0,,2.0,,,2.0,5.0,1.0,1.0,,,2.0,,,1.0,,3.0,,,,2.0,,,2.0,1.0,2.0,,2.0,3.0,1.0,1.0,,2.0,,3.0,,,,,2.0,1.0,,,2.0,,,2.0,1.0,2.0,,2.0,3.0,1.0,1.0,,2.0,,3.0,,,,100.0,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,,100.0,,,,,100.0,100.0,,,,,,1.0,1.0,2.0,,,4.0,1.0,,,2.0,1.0,1.0,1.0,2.0,,5.8,5.83,,,5.92,5.92,5.91,5.9,,5.98,6.06,,,,,6.16,6.16,6.17,6.18,,,,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,,,4.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,,4.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,2.0,,,2.0,4.0,,,1.0,1.0,1.0,1.0,2.0,,,,100.0,100.0,100.0,,,100.0,0.0,,50.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.81,5.88,5.88,5.9,5.91,5.92,5.91,5.91,5.95,6.11,6.17,6.25,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
