playerId,playerName,shirtNo,position,team,teamId,venue,isFirstEleven,subbedInExpandedMinute,subbedOutExpandedMinute,height,weight,age,totalSaves_91,collected_91,parriedDanger_91,possession_1,possession_7,possession_9,possession_11,possession_18,possession_21,possession_26,possession_27,possession_28,possession_32,possession_41,possession_43,possession_45,possession_48,possession_52,possession_58,possession_62,possession_63,possession_66,possession_70,possession_71,possession_81,possession_83,possession_85,possession_87,possession_89,possession_93,possession_97,ratings_0,ratings_1,ratings_7,ratings_9,ratings_11,ratings_18,ratings_21,ratings_26,ratings_27,ratings_28,ratings_32,ratings_41,ratings_43,ratings_45,ratings_48,ratings_52,ratings_54,ratings_58,ratings_62,ratings_63,ratings_66,ratings_70,ratings_71,ratings_81,ratings_83,ratings_85,ratings_87,ratings_89,ratings_91,ratings_93,ratings_97,ratings_100,ratings_101,clearances_100,touches_1,touches_7,touches_9,touches_11,touches_18,touches_21,touches_26,touches_27,touches_28,touches_30,touches_32,touches_41,touches_43,touches_45,touches_48,touches_52,touches_58,touches_62,touches_63,touches_66,touches_70,touches_71,touches_81,touches_83,touches_85,touches_87,touches_89,touches_91,touches_93,touches_97,touches_100,passesTotal_1,passesTotal_7,passesTotal_9,passesTotal_11,passesTotal_21,passesTotal_26,passesTotal_27,passesTotal_41,passesTotal_43,passesTotal_52,passesTotal_58,passesTotal_62,passesTotal_70,passesTotal_71,passesTotal_83,passesTotal_85,passesTotal_89,passesTotal_18,passesTotal_45,passesTotal_48,passesTotal_63,passesTotal_66,passesTotal_81,passesTotal_87,passesTotal_93,passesTotal_97,passesAccurate_1,passesAccurate_7,passesAccurate_9,passesAccurate_11,passesAccurate_21,passesAccurate_26,passesAccurate_27,passesAccurate_41,passesAccurate_43,passesAccurate_52,passesAccurate_58,passesAccurate_62,passesAccurate_70,passesAccurate_71,passesAccurate_83,passesAccurate_85,passesAccurate_89,passSuccess_1,passSuccess_7,passSuccess_9,passSuccess_11,passSuccess_21,passSuccess_26,passSuccess_27,passSuccess_41,passSuccess_43,passSuccess_52,passSuccess_58,passSuccess_62,passSuccess_70,passSuccess_71,passSuccess_83,passSuccess_85,passSuccess_89,passSuccess_18,passSuccess_45,passSuccess_48,passSuccess_63,passSuccess_66,passSuccess_81,passSuccess_87,passSuccess_93,passSuccess_97,aerialsTotal_100,aerialsWon_100,defensiveAerials_100,possession_4,possession_13,possession_17,possession_19,possession_22,possession_30,possession_46,possession_51,possession_69,possession_86,ratings_4,ratings_13,ratings_16,ratings_17,ratings_19,ratings_20,ratings_22,ratings_30,ratings_44,ratings_46,ratings_51,ratings_69,ratings_82,ratings_86,ratings_99,interceptions_70,touches_4,touches_13,touches_17,touches_19,touches_20,touches_22,touches_46,touches_51,touches_69,touches_76,touches_86,passesTotal_4,passesTotal_13,passesTotal_17,passesTotal_19,passesTotal_22,passesTotal_30,passesTotal_46,passesTotal_51,passesTotal_69,passesTotal_86,passesAccurate_4,passesAccurate_13,passesAccurate_17,passesAccurate_19,passesAccurate_22,passesAccurate_30,passesAccurate_46,passesAccurate_51,passesAccurate_69,passesAccurate_97,passSuccess_4,passSuccess_13,passSuccess_17,passSuccess_19,passSuccess_22,passSuccess_30,passSuccess_46,passSuccess_51,passSuccess_69,passSuccess_86,aerialsTotal_87,defensiveAerials_87,throwInsTotal_1,throwInsTotal_21,throwInsTotal_46,throwInsTotal_69,throwInsTotal_76,throwInsAccurate_1,throwInsAccurate_21,throwInsAccurate_46,throwInsAccurate_69,throwInsAccurate_76,offsidesCaught_16,foulsCommited_44,tacklesTotal_82,tacklesTotal_99,tackleUnsuccesful_82,tackleUnsuccesful_99,dribbledPast_82,dribbledPast_99,dribblesWon_22,dribblesAttempted_22,dribbleSuccess_22,possession_2,possession_5,possession_6,possession_8,possession_14,possession_20,possession_29,possession_33,possession_34,possession_53,possession_56,possession_65,possession_68,possession_76,possession_77,possession_78,possession_84,ratings_2,ratings_5,ratings_6,ratings_8,ratings_14,ratings_29,ratings_33,ratings_34,ratings_53,ratings_56,ratings_65,ratings_68,ratings_76,ratings_77,ratings_78,ratings_84,ratings_98,clearances_76,clearances_98,touches_2,touches_5,touches_6,touches_8,touches_14,touches_29,touches_33,touches_34,touches_53,touches_56,touches_60,touches_65,touches_68,touches_77,touches_78,touches_79,touches_84,touches_98,passesTotal_2,passesTotal_5,passesTotal_6,passesTotal_14,passesTotal_20,passesTotal_29,passesTotal_32,passesTotal_33,passesTotal_34,passesTotal_68,passesTotal_76,passesTotal_77,passesTotal_78,passesTotal_84,passesTotal_8,passesTotal_53,passesTotal_56,passesTotal_65,passesAccurate_2,passesAccurate_5,passesAccurate_6,passesAccurate_14,passesAccurate_18,passesAccurate_20,passesAccurate_29,passesAccurate_32,passesAccurate_33,passesAccurate_34,passesAccurate_48,passesAccurate_68,passesAccurate_76,passesAccurate_77,passesAccurate_78,passesAccurate_84,passSuccess_2,passSuccess_5,passSuccess_6,passSuccess_14,passSuccess_20,passSuccess_29,passSuccess_32,passSuccess_33,passSuccess_34,passSuccess_68,passSuccess_76,passSuccess_77,passSuccess_78,passSuccess_84,passSuccess_8,passSuccess_53,passSuccess_56,passSuccess_65,aerialsTotal_76,aerialsTotal_5,aerialsWon_76,aerialSuccess_5,offensiveAerials_5,defensiveAerials_76,throwInsTotal_51,throwInsAccurate_51,possession_0,possession_3,possession_10,possession_12,possession_15,possession_16,possession_31,possession_50,ratings_3,ratings_10,ratings_12,ratings_15,ratings_25,ratings_31,ratings_39,ratings_50,ratings_60,ratings_94,ratings_95,clearances_39,clearances_63,clearances_87,clearances_95,clearances_99,interceptions_25,interceptions_94,touches_0,touches_3,touches_10,touches_12,touches_15,touches_16,touches_25,touches_31,touches_39,touches_50,touches_80,touches_94,touches_95,touches_99,passesTotal_0,passesTotal_3,passesTotal_12,passesTotal_15,passesTotal_16,passesTotal_28,passesTotal_31,passesTotal_10,passesTotal_50,passesAccurate_0,passesAccurate_3,passesAccurate_12,passesAccurate_15,passesAccurate_16,passesAccurate_28,passesAccurate_31,passesAccurate_87,passSuccess_0,passSuccess_3,passSuccess_12,passSuccess_15,passSuccess_16,passSuccess_28,passSuccess_31,passSuccess_10,passSuccess_50,aerialsTotal_25,aerialsTotal_95,aerialsWon_25,aerialsWon_95,defensiveAerials_25,defensiveAerials_95,tacklesTotal_78,tacklesTotal_97,tacklesTotal_60,tackleSuccessful_78,tackleSuccessful_97,tackleUnsuccesful_60,tackleSuccess_78,tackleSuccess_97,tackleSuccess_60,dribbledPast_60,dribblesWon_94,dribblesAttempted_94,dribbleSuccess_94,possession_44,possession_49,possession_54,possession_57,possession_79,possession_82,possession_94,possession_95,ratings_37,ratings_49,ratings_57,ratings_61,ratings_79,ratings_80,ratings_90,shotsTotal_53,shotsOffTarget_53,clearances_44,clearances_71,clearances_90,touches_40,touches_44,touches_49,touches_54,touches_57,touches_72,touches_82,touches_90,passesTotal_44,passesTotal_57,passesTotal_79,passesTotal_82,passesTotal_49,passesTotal_54,passesTotal_94,passesTotal_95,passesAccurate_44,passesAccurate_53,passesAccurate_57,passesAccurate_79,passesAccurate_82,passSuccess_44,passSuccess_57,passSuccess_79,passSuccess_82,passSuccess_49,passSuccess_54,passSuccess_94,passSuccess_95,aerialsTotal_77,aerialsTotal_90,aerialsWon_77,aerialsWon_90,defensiveAerials_77,defensiveAerials_90,throwInsTotal_40,throwInsTotal_48,throwInsTotal_56,throwInsTotal_68,throwInsTotal_82,throwInsTotal_94,throwInsTotal_95,throwInsAccurate_40,throwInsAccurate_48,throwInsAccurate_56,throwInsAccurate_68,throwInsAccurate_82,foulsCommited_37,tacklesTotal_49,tacklesTotal_52,tacklesTotal_61,tackleSuccessful_49,tackleSuccessful_82,tackleUnsuccesful_52,tackleUnsuccesful_61,tackleSuccess_49,tackleSuccess_82,tackleSuccess_52,tackleSuccess_61,dribbledPast_52,dribbledPast_61,dribblesWon_53,dribblesAttempted_53,dribblesAttempted_77,dribblesLost_77,dribbleSuccess_53,dribbleSuccess_77,possession_59,ratings_47,ratings_59,ratings_75,shotsTotal_54,shotsOnTarget_54,interceptions_2,touches_47,touches_59,passesTotal_59,passesAccurate_10,passesKey_6,passSuccess_59,aerialsTotal_2,aerialsTotal_3,aerialsTotal_53,aerialsTotal_54,aerialsWon_2,aerialsWon_3,aerialSuccess_53,aerialSuccess_54,offensiveAerials_53,offensiveAerials_54,defensiveAerials_2,defensiveAerials_3,tacklesTotal_33,tacklesTotal_59,tacklesTotal_10,tacklesTotal_27,tackleSuccessful_33,tackleSuccessful_59,tackleSuccessful_10,tackleSuccessful_27,tackleSuccess_33,tackleSuccess_59,tackleSuccess_10,tackleSuccess_27,dribblesAttempted_47,dribblesAttempted_51,dribblesLost_47,dribblesLost_51,possession_35,possession_80,ratings_35,ratings_96,interceptions_59,touches_35,passesTotal_35,passesTotal_80,passesAccurate_50,passesAccurate_54,passesAccurate_95,passSuccess_35,passSuccess_80,foulsCommited_14,foulsCommited_46,tacklesTotal_17,tacklesTotal_18,tacklesTotal_96,tackleSuccessful_17,tackleSuccessful_18,tackleUnsuccesful_59,tackleUnsuccesful_96,tackleSuccess_17,tackleSuccess_18,tackleSuccess_96,dribbledPast_59,dribbledPast_96,dribblesWon_21,dribblesAttempted_21,dribbleSuccess_21,dispossessed_12,dispossessed_49,possession_60,shotsTotal_6,shotsOffTarget_6,interceptions_60,passesTotal_60,passesAccurate_60,passesKey_53,passSuccess_60,aerialsTotal_50,aerialsWon_50,offensiveAerials_50,foulsCommited_57,ratings_42,clearances_2,clearances_45,clearances_60,touches_42,passesKey_19,offsidesCaught_30,tacklesTotal_12,tackleSuccessful_12,tackleSuccess_12,dribblesWon_19,dribblesAttempted_19,dribbleSuccess_19,dispossessed_18,dispossessed_29,possession_40,ratings_40,shotsTotal_79,shotsOnTarget_79,shotsBlocked_54,passesTotal_40,passesAccurate_40,passSuccess_40,aerialsTotal_41,aerialsTotal_18,aerialsTotal_48,aerialsWon_41,aerialsWon_54,aerialSuccess_18,aerialSuccess_48,offensiveAerials_18,offensiveAerials_41,defensiveAerials_48,foulsCommited_66,foulsCommited_79,dispossessed_14,dispossessed_44,ratings_88,shotsTotal_19,shotsOnTarget_19,passesKey_54,passesKey_79,aerialsTotal_19,aerialsTotal_44,aerialsTotal_26,aerialsWon_19,aerialsWon_44,aerialSuccess_26,offensiveAerials_19,defensiveAerials_26,defensiveAerials_44,offsidesCaught_60,foulsCommited_61,tacklesTotal_85,tackleUnsuccesful_85,dribbledPast_85,dribblesAttempted_5,dribblesLost_5,dispossessed_1,dispossessed_5,dispossessed_85,aerialsTotal_94,offensiveAerials_94,dispossessed_94,clearances_85,touches_96,passesAccurate_86,foulsCommited_86,tackleSuccessful_99,tackleSuccess_99,passesKey_89,aerialsTotal_83,aerialsTotal_89,aerialSuccess_83,aerialSuccess_89,aerialSuccess_95,offensiveAerials_83,offensiveAerials_89,offensiveAerials_95,dispossessed_90,dispossessed_99,possession_90,passesTotal_90,passesAccurate_90,passSuccess_90,dribblesWon_90,dribblesAttempted_90,dribbleSuccess_90,shotsTotal_89,shotsOnTarget_89,aerialsTotal_98,defensiveAerials_98,cornersTotal_100,tacklesTotal_90,tackleSuccessful_90,tackleSuccess_90,dribblesAttempted_100,dribblesLost_100,totalSaves_19,totalSaves_79,totalSaves_89,collected_19,parriedSafe_79,parriedSafe_89,possession_25,possession_37,possession_38,possession_39,possession_47,possession_64,possession_99,ratings_38,ratings_64,touches_37,touches_38,touches_64,passesTotal_37,passesTotal_38,passesTotal_39,passesTotal_47,passesTotal_64,passesTotal_25,passesTotal_99,passesAccurate_35,passesAccurate_37,passesAccurate_38,passesAccurate_39,passesAccurate_47,passesAccurate_64,passesAccurate_93,passSuccess_37,passSuccess_38,passSuccess_39,passSuccess_47,passSuccess_64,passSuccess_25,passSuccess_99,errors_54,possession_36,possession_42,possession_61,possession_67,possession_72,ratings_36,ratings_67,ratings_72,shotsTotal_96,shotsOffTarget_96,clearances_5,clearances_32,clearances_81,interceptions_46,touches_36,touches_61,touches_67,passesTotal_36,passesTotal_42,passesTotal_61,passesTotal_67,passesTotal_72,passesAccurate_8,passesAccurate_36,passesAccurate_42,passesAccurate_49,passesAccurate_59,passesAccurate_61,passesAccurate_63,passesAccurate_65,passesAccurate_66,passesAccurate_67,passesAccurate_72,passesAccurate_99,passSuccess_36,passSuccess_42,passSuccess_61,passSuccess_67,passSuccess_72,aerialsWon_26,aerialsWon_94,aerialSuccess_19,aerialSuccess_100,offensiveAerials_26,offensiveAerials_100,defensiveAerials_19,defensiveAerials_94,throwInsTotal_84,throwInsAccurate_84,foulsCommited_11,foulsCommited_17,foulsCommited_68,tacklesTotal_94,tackleSuccessful_85,tackleSuccessful_94,tackleSuccess_85,tackleSuccess_94,possession_88,possession_91,clearances_14,touches_88,passesTotal_88,passesTotal_91,passesAccurate_80,passesAccurate_88,passesAccurate_91,passSuccess_88,passSuccess_91,aerialsWon_48,aerialSuccess_76,offensiveAerials_48,offensiveAerials_76,tacklesTotal_14,tacklesTotal_44,tackleSuccessful_14,tackleSuccessful_44,tackleSuccess_14,tackleSuccess_44,possession_100,clearances_6,clearances_53,clearances_70,clearances_89,passesTotal_100,passSuccess_100,aerialsWon_18,aerialsWon_89,aerialSuccess_41,defensiveAerials_18,defensiveAerials_41,defensiveAerials_54,defensiveAerials_89,tacklesTotal_29,tacklesTotal_100,tackleSuccessful_29,tackleSuccessful_100,tackleSuccess_29,tackleSuccess_100,dispossessed_10,dispossessed_33,errors_6,errors_53,interceptions_69,offensiveAerials_2,throwInsTotal_27,throwInsTotal_41,throwInsTotal_54,throwInsTotal_58,throwInsTotal_59,throwInsAccurate_27,throwInsAccurate_41,throwInsAccurate_54,throwInsAccurate_58,throwInsAccurate_59,tacklesTotal_1,tacklesTotal_53,tackleSuccessful_1,tackleUnsuccesful_53,tackleSuccess_1,tackleSuccess_53,dribbledPast_53,shotsTotal_40,shotsOffTarget_40,passesAccurate_45,throwInsTotal_10,throwInsTotal_20,throwInsTotal_25,throwInsTotal_26,throwInsTotal_33,throwInsTotal_39,throwInsTotal_45,throwInsTotal_60,throwInsTotal_70,throwInsAccurate_10,throwInsAccurate_20,throwInsAccurate_25,throwInsAccurate_26,throwInsAccurate_33,throwInsAccurate_39,throwInsAccurate_45,throwInsAccurate_60,offsidesCaught_0,offsidesCaught_31,offsidesCaught_65,interceptions_32,aerialsWon_53,aerialSuccess_50,defensiveAerials_50,defensiveAerials_53,foulsCommited_62,tacklesTotal_47,tackleSuccessful_47,tackleSuccess_47,dribblesAttempted_17,dribblesAttempted_27,dribblesLost_17,dribblesLost_27,shotsTotal_62,shotsBlocked_62,interceptions_82,aerialsWon_83,aerialSuccess_3,offensiveAerials_3,defensiveAerials_83,throwInsTotal_71,throwInsAccurate_71,foulsCommited_2,tacklesTotal_21,tackleUnsuccesful_21,tackleSuccess_21,dribbledPast_21,offensiveAerials_25,offsidesCaught_28,tacklesTotal_51,tacklesTotal_5,tacklesTotal_22,tackleSuccessful_51,tackleSuccessful_5,tackleUnsuccesful_22,tackleSuccess_51,tackleSuccess_5,tackleSuccess_22,dribbledPast_22,dribblesAttempted_10,dribblesLost_10,possession_96,possession_98,shotsTotal_43,shotsTotal_82,shotsOffTarget_82,shotsBlocked_43,passesKey_96,passesKey_98,aerialsWon_5,defensiveAerials_5,cornersAccurate_96,cornersAccurate_98,throwInsTotal_86,throwInsTotal_87,throwInsAccurate_86,throwInsAccurate_87,foulsCommited_3,tacklesTotal_19,tackleUnsuccesful_19,tackleSuccess_19,dribbledPast_19,dribblesWon_52,dribblesWon_59,dribblesWon_85,dribblesWon_99,dribblesAttempted_52,dribblesAttempted_59,dribblesAttempted_85,dribblesAttempted_99,dribblesLost_59,dribbleSuccess_52,dribbleSuccess_59,dribbleSuccess_85,dribbleSuccess_99,passesAccurate_25,passesKey_43,offensiveAerials_44,offsidesCaught_15,dribblesWon_60,dribblesWon_61,dribblesAttempted_60,dribblesAttempted_61,dribblesLost_61,dribbleSuccess_60,dribbleSuccess_61,passesKey_82,tackleUnsuccesful_94,dribbledPast_94,dribblesWon_82,dribblesAttempted_82,dribbleSuccess_82,shotsTotal_91,shotsOnTarget_91,passesAccurate_100,offensiveAerials_77,throwInsTotal_97,throwInsTotal_99,throwInsAccurate_97,throwInsAccurate_99,offsidesCaught_80,foulsCommited_77,dribblesLost_82,passesKey_91,aerialsWon_87,offensiveAerials_87,cornersTotal_96,throwInsTotal_88,throwInsTotal_100,throwInsAccurate_88,dribblesWon_96,dribblesAttempted_96,dribbleSuccess_96,shotsTotal_98,shotsOffTarget_98,aerialsWon_98,offensiveAerials_98,tackleUnsuccesful_90,dribbledPast_90,dribblesAttempted_78,dribblesAttempted_97,dribblesLost_78,dribblesLost_97,shotsBlocked_98,offensiveAerials_90,cornersTotal_98,dribblesLost_90
527319,Raúl Rangel,1,GK,Mexico,972,home,True,,,191,88,26,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,5.99,6.01,6.02,6.01,6.01,6.02,6.02,6.03,6.03,6.04,6.05,6.04,6.02,6.03,6.08,6.1,6.09,6.08,6.07,6.08,6.09,6.08,6.09,6.1,6.08,6.1,6.84,6.84,6.83,7.01,7.34,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100.0,50.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447643,Jorge Sánchez,2,DR,Mexico,972,home,True,,,175,69,28,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,2.0,,,,,1.0,6.0,6.0,6.01,,6.02,,5.98,6.14,,,,,6.14,,,,6.22,,6.22,,,6.29,6.29,,6.28,,6.25,,,,6.26,,6.46,,2.0,1.0,,2.0,,2.0,1.0,,,1.0,,,1.0,,,,,1.0,,,3.0,1.0,,2.0,,,,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,,,100.0,100.0,,100.0,100.0,100.0,,,100.0,,,100.0,100.0,100.0,100.0,,,,,,,,,,,100.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,6.02,6.0,6.0,6.01,5.98,6.14,6.14,6.13,6.13,6.13,6.22,6.26,6.27,6.22,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425115,Johan Vásquez,5,DC,Mexico,972,home,True,,,184,78,27,,,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,,6.0,6.0,6.0,,6.0,6.02,6.02,6.03,6.03,,6.03,,6.13,,6.13,6.14,6.2,6.17,6.25,,,6.25,,,,6.39,,,,,,,6.79,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,2.0,,,1.0,,100.0,100.0,,100.0,100.0,100.0,100.0,,,100.0,0.0,,100.0,,,100.0,,100.0,,100.0,,,,,,,,,,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,,6.01,6.0,,6.01,6.02,6.02,6.02,6.03,,6.13,6.13,,,,,,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,,2.0,,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.99,5.99,6.0,5.99,6.01,6.03,6.04,6.05,6.13,6.18,6.24,6.24,6.38,6.39,6.39,6.39,6.52,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
