id,minute,second,period,playerName,playerId,teamId,h_a,x,y,type,outcomeType,qualifiers
2944937117.0,33,6.0,FirstHalf,Luis Romo,447635,972,h,67.4,4.2,Tackle,Successful,"[{""type"": ""Zone"", ""value"": ""Right""}, {""type"": ""StandingSave""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""261""}, {""type"": ""Offensive""}]"
2944937161.0,33,32.0,FirstHalf,Johan Vásquez,425115,972,h,42.3,11.3,BallRecovery,Successful,[]
2944937247.0,34,20.0,FirstHalf,Kim Seung-Gyu,71968,1159,a,4.5,26.6,BallRecovery,Successful,[]
2944937273.0,34,40.0,FirstHalf,Roberto Alvarado,447636,972,h,21.2,28.2,BallRecovery,Successful,[]
2944937317.0,35,4.0,FirstHalf,Kim Seung-Gyu,71968,1159,a,11.8,21.4,BallRecovery,Successful,[]
2944937679.0,39,3.0,FirstHalf,Edson Álvarez,322696,972,h,19.0,16.2,Clearance,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""PassEndX"", ""value"": ""27.5""}, {""type"": ""PassEndY"", ""value"": ""0.0""}, {""type"": ""Length"", ""value"": ""14.8""}, {""type"": ""Angle"", ""value"": ""5.36""}]"
2944937785.0,40,30.0,FirstHalf,Paik Seung-Ho,362786,1159,a,63.5,24.7,BallRecovery,Successful,[]
2944937829.0,41,13.0,FirstHalf,Seol Young-Woo,477549,1159,a,24.2,78.5,BallRecovery,Successful,[]
2944937865.0,41,33.0,FirstHalf,Jesús Gallardo,252248,972,h,15.0,88.1,BlockedPass,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""373""}, {""type"": ""Defensive""}]"
2944937935.0,42,11.0,FirstHalf,Roberto Alvarado,447636,972,h,6.8,9.4,Clearance,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""BlockedCross""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""386""}]"
2944938041.0,43,24.0,FirstHalf,Raúl Rangel,527319,972,h,10.7,32.4,KeeperPickup,Successful,[]
2944938105.0,43,49.0,FirstHalf,Hwang In-Beom,371030,1159,a,64.2,50.9,BallRecovery,Successful,[]
2944938117.0,43,55.0,FirstHalf,Johan Vásquez,425115,972,h,13.7,58.1,Save,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OutfielderBlock""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""414""}]"
2944938127.0,44,1.0,FirstHalf,Jesús Gallardo,252248,972,h,13.5,80.6,Clearance,Successful,"[{""type"": ""Head""}, {""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""PassEndX"", ""value"": ""23.1""}, {""type"": ""PassEndY"", ""value"": ""95.0""}, {""type"": ""Length"", ""value"": ""14.1""}, {""type"": ""Angle"", ""value"": ""0.77""}]"
2944938139.0,44,9.0,FirstHalf,Kim Min-Jae,370912,1159,a,55.9,42.6,Tackle,Successful,"[{""type"": ""Zone"", ""value"": ""Center""}, {""type"": ""StandingSave""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""384""}, {""type"": ""Defensive""}]"
2944938229.0,45,4.0,FirstHalf,Roberto Alvarado,447636,972,h,7.3,22.8,Clearance,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""PassEndX"", ""value"": ""12.5""}, {""type"": ""PassEndY"", ""value"": ""0.0""}, {""type"": ""Length"", ""value"": ""17.5""}, {""type"": ""Angle"", ""value"": ""5.03""}]"
2944938349.0,46,15.0,FirstHalf,Lee Han-Beom,531031,1159,a,34.6,85.9,Interception,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}]"
2944938381.0,46,40.0,FirstHalf,Seol Young-Woo,477549,1159,a,45.3,86.3,BallRecovery,Successful,[]
2944938497.0,47,42.0,FirstHalf,Paik Seung-Ho,362786,1159,a,44.5,29.2,Tackle,Unsuccessful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""StandingSave""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""402""}, {""type"": ""Defensive""}]"
2944938635.0,49,1.0,FirstHalf,Lee Han-Beom,531031,1159,a,65.4,8.8,BlockedPass,Successful,"[{""type"": ""Zone"", ""value"": ""Right""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""414""}, {""type"": ""Defensive""}]"
2944938645.0,49,3.0,FirstHalf,Son Heung-Min,91909,1159,a,69.6,18.2,Tackle,Successful,"[{""type"": ""Zone"", ""value"": ""Right""}, {""type"": ""StandingSave""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""415""}, {""type"": ""Offensive""}]"
2944938659.0,49,8.0,FirstHalf,Jesús Gallardo,252248,972,h,32.0,92.8,Tackle,Unsuccessful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""StandingSave""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""476""}, {""type"": ""Defensive""}]"
2944939229.0,45,32.0,SecondHalf,Kim Min-Jae,370912,1159,a,26.2,63.3,BallRecovery,Successful,[]
2944939285.0,46,42.0,SecondHalf,Lee Jae-Sung,142959,1159,a,55.6,58.3,Tackle,Successful,"[{""type"": ""Zone"", ""value"": ""Center""}, {""type"": ""StandingSave""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""440""}, {""type"": ""Defensive""}]"
2944939293.0,46,45.0,SecondHalf,Son Heung-Min,91909,1159,a,57.2,61.5,BallRecovery,Successful,[]
2944939289.0,46,46.0,SecondHalf,Luis Romo,447635,972,h,42.7,38.6,BlockedPass,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""496""}, {""type"": ""Defensive""}]"
2944939297.0,46,47.0,SecondHalf,Luis Romo,447635,972,h,40.9,54.5,BallRecovery,Successful,[]
2944939321.0,47,13.0,SecondHalf,Son Heung-Min,91909,1159,a,52.7,54.3,BallRecovery,Successful,[]
2944939337.0,47,30.0,SecondHalf,Raúl Rangel,527319,972,h,5.1,46.6,KeeperPickup,Successful,[]
2944939367.0,48,4.0,SecondHalf,Lee Gi-Hyuk,447593,1159,a,44.6,23.5,Clearance,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""PassEndX"", ""value"": ""45.3""}, {""type"": ""PassEndY"", ""value"": ""25.0""}, {""type"": ""Length"", ""value"": ""1.3""}, {""type"": ""Angle"", ""value"": ""0.95""}]"
2944939387.0,48,45.0,SecondHalf,Jesús Gallardo,252248,972,h,43.9,83.5,BallRecovery,Successful,[]
2944939413.0,49,30.0,SecondHalf,Érik Lira,447638,972,h,71.1,84.8,BallRecovery,Successful,[]
2944939427.0,49,39.0,SecondHalf,Lee Gi-Hyuk,447593,1159,a,8.4,46.9,Save,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OutfielderBlock""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""480""}]"
2944939489.0,53,10.0,SecondHalf,Raúl Rangel,527319,972,h,11.7,54.9,KeeperPickup,Successful,[]
2944939507.0,53,52.0,SecondHalf,Edson Álvarez,322696,972,h,25.6,72.6,BallRecovery,Successful,[]
2944939551.0,54,52.0,SecondHalf,Érik Lira,447638,972,h,40.1,68.7,Interception,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}]"
2944939557.0,54,55.0,SecondHalf,Luis Romo,447635,972,h,38.2,68.1,Tackle,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""StandingSave""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""560""}, {""type"": ""Defensive""}]"
2944939563.0,55,0.0,SecondHalf,Kim Moon-Hwan,414214,1159,a,70.1,15.0,BallRecovery,Successful,[]
2944939573.0,55,5.0,SecondHalf,Brian Gutiérrez,396565,972,h,18.2,46.2,Interception,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}]"
2944939577.0,55,7.0,SecondHalf,Roberto Alvarado,447636,972,h,10.8,46.9,Clearance,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""PassEndX"", ""value"": ""42.6""}, {""type"": ""PassEndY"", ""value"": ""0.0""}, {""type"": ""Length"", ""value"": ""46.6""}, {""type"": ""Angle"", ""value"": ""5.51""}]"
2944939589.0,55,33.0,SecondHalf,Roberto Alvarado,447636,972,h,45.0,2.6,BlockedPass,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""569""}, {""type"": ""Defensive""}]"
2944939593.0,55,36.0,SecondHalf,Roberto Alvarado,447636,972,h,46.2,6.5,BallRecovery,Successful,[]
2944939601.0,55,41.0,SecondHalf,Kim Min-Jae,370912,1159,a,25.3,79.1,BallRecovery,Successful,[]
2944939643.0,57,2.0,SecondHalf,Edson Álvarez,322696,972,h,29.5,60.6,BallRecovery,Successful,[]
2944939667.0,57,26.0,SecondHalf,Hwang In-Beom,371030,1159,a,71.0,29.9,BallRecovery,Successful,[]
2944939671.0,57,28.0,SecondHalf,Johan Vásquez,425115,972,h,14.2,56.0,Save,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OutfielderBlock""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""592""}]"
2944939673.0,57,31.0,SecondHalf,Brian Gutiérrez,396565,972,h,26.2,44.8,BallRecovery,Successful,[]
2944939685.0,58,48.0,SecondHalf,Edson Álvarez,322696,972,h,47.4,23.4,Clearance,Successful,"[{""type"": ""Head""}, {""type"": ""Zone"", ""value"": ""Center""}, {""type"": ""PassEndX"", ""value"": ""60.8""}, {""type"": ""PassEndY"", ""value"": ""67.5""}, {""type"": ""Length"", ""value"": ""33.1""}, {""type"": ""Angle"", ""value"": ""1.13""}]"
2944939687.0,58,52.0,SecondHalf,Kim Moon-Hwan,414214,1159,a,37.7,27.4,BallRecovery,Successful,[]
2944939845.0,64,13.0,SecondHalf,Kim Moon-Hwan,414214,1159,a,35.8,5.5,Interception,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}]"
2944939893.0,65,37.0,SecondHalf,Jorge Sánchez,447643,972,h,39.0,18.5,Interception,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}]"
2944939895.0,65,38.0,SecondHalf,Érik Lira,447638,972,h,35.1,35.1,BallRecovery,Successful,[]
2944939905.0,65,44.0,SecondHalf,Kim Min-Jae,370912,1159,a,25.7,38.3,BlockedPass,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""570""}, {""type"": ""Defensive""}]"
2944939907.0,65,46.0,SecondHalf,Lee Gi-Hyuk,447593,1159,a,18.6,48.7,Clearance,Successful,"[{""type"": ""Zone"", ""value"": ""Right""}, {""type"": ""PassEndX"", ""value"": ""56.6""}, {""type"": ""PassEndY"", ""value"": ""17.0""}, {""type"": ""Length"", ""value"": ""45.4""}, {""type"": ""Angle"", ""value"": ""5.79""}]"
2944939925.0,66,14.0,SecondHalf,Lee Han-Beom,531031,1159,a,31.6,60.6,BallRecovery,Successful,[]
2944939945.0,66,39.0,SecondHalf,Jesús Gallardo,252248,972,h,7.8,71.4,Clearance,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""PassEndX"", ""value"": ""18.0""}, {""type"": ""PassEndY"", ""value"": ""100.0""}, {""type"": ""Length"", ""value"": ""23.0""}, {""type"": ""Angle"", ""value"": ""1.09""}]"
2944939967.0,67,9.0,SecondHalf,Jesús Gallardo,252248,972,h,28.8,96.3,BlockedPass,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""687""}, {""type"": ""Defensive""}]"
2944940005.0,71,5.0,SecondHalf,Johan Vásquez,425115,972,h,5.3,60.0,Clearance,Successful,"[{""type"": ""Head""}, {""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""PassEndX"", ""value"": ""13.0""}, {""type"": ""PassEndY"", ""value"": ""76.0""}, {""type"": ""Length"", ""value"": ""13.6""}, {""type"": ""Angle"", ""value"": ""0.93""}]"
2944940015.0,71,9.0,SecondHalf,Julián Quiñones,509557,972,h,10.1,72.9,Clearance,Successful,"[{""type"": ""Zone"", ""value"": ""Center""}, {""type"": ""PassEndX"", ""value"": ""53.5""}, {""type"": ""PassEndY"", ""value"": ""37.1""}, {""type"": ""Length"", ""value"": ""51.7""}, {""type"": ""Angle"", ""value"": ""5.79""}]"
2944940037.0,71,56.0,SecondHalf,Paik Seung-Ho,362786,1159,a,41.9,31.4,BallRecovery,Successful,[]
2944940065.0,72,45.0,SecondHalf,Obed Vargas,419580,972,h,58.3,77.5,BallRecovery,Successful,[]
2944940183.0,72,47.0,SecondHalf,Lee Han-Beom,531031,1159,a,36.1,14.0,BlockedPass,Successful,"[{""type"": ""Zone"", ""value"": ""Back""}, {""type"": ""OppositeRelatedEvent"", ""value"": ""603""}, {""type"": ""Defensive""}]"
2944940239.0,72,49.0,SecondHalf,Yang Hyun-Jun,457093,1159,a,32.3,14.5,BallRecovery,Successful,[]
2944940071.0,72,51.0,SecondHalf,Orbelín Pineda,228547,972,h,65.2,77.6,BallRecovery,Successful,[]
